"year_week","country_code","cases_from_tests","positivity_rate","cases_from_deaths","deaths","doses","hospitalizations","active_restrictions"
"2021-W09","LU",1215,2.00581107405818,1178,26,7768,11.6593303391747,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafes, StayHomeOrderPartial, Teleworking"
"2021-W10","LU",1271,2.03304701121295,1240,29,11787,11.3398966312521,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafes, StayHomeOrderPartial, Teleworking"
"2021-W11","LU",1608,2.53224358671517,1564,28,14920,11.6593303391747,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafes, StayHomeOrderPartial, Teleworking"
"2021-W12","LU",1737,2.59052675535405,1685,22,11571,13.416215732749,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafes, StayHomeOrderPartial, Teleworking"
"2021-W13","LU",1598,2.00042562247287,1544,20,18994,12.2981977550199,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafes, StayHomeOrderPartial, Teleworking"
"2021-W14","LU",1361,2.4919893802069,1261,13,24319,10.5413123614456,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafes, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W15","LU",1344,2.22689841432903,1257,8,33493,8.46499325994876,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W16","LU",1282,2.37468973437558,1202,5,14147,8.14555955202617,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W17","LU",1152,2.26330576239219,1097,9,20458,8.30527640598747,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W18","LU",983,1.8402036766633,920,4,40016,6.86782472033579,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W19","LU",796,1.60112642059741,728,3,43111,3.83320449507114,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver100, IndoorOver500, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W20","LU",537,0.74459234608985,495,3,34549,1.27773483169038,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver500, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W21","LU",385,0.865363002922005,354,4,25340,1.75688539357427,"ClosPubAnyPartial, GymsSportsCentresPartial, IndoorOver500, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W22","LU",347,0.734034226725615,324,2,43295,0.958301123767784,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, GymsSportsCentresPartial, IndoorOver500, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver100, PrivateGatheringRestrictions, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W23","LU",236,0.515903377418297,189,0,49305,1.11801797772908,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, GymsSportsCentresPartial, IndoorOver500, MasksMandatoryAllSpacesPartial, MassGatherAll, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver100, OutdoorOver1000, PrivateGatheringRestrictions, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, StayHomeOrderPartial, Teleworking"
"2021-W24","LU",109,0.235015092712376,90,1,43339,0.159716853961297,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, GymsSportsCentresPartial, IndoorOver500, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W25","LU",154,0.393047650646997,107,0,43417,0.479150561883892,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, GymsSportsCentresPartial, IndoorOver500, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W26","LU",933,2.63767952052471,786,0,48775,0.479150561883892,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W27","LU",894,2.0654283337954,829,1,29258,1.91660224753557,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W28","LU",808,1.62014757779917,727,2,31222,3.03462022526465,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W29","LU",682,1.55935613682093,567,1,28907,2.87490337130335,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W30","LU",541,1.1698814981403,439,0,24535,1.43745168565168,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W31","LU",552,1.53231179213857,404,2,15498,1.11801797772908,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W32","LU",408,1.39520569025066,295,3,6983,2.39575280941946,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W33","LU",546,1.94257658234604,440,2,5734,2.39575280941946,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W34","LU",675,2.46809755384109,542,0,4865,4.79150561883892,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W35","LU",655,2.25419004026568,573,2,4802,3.51377078714854,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W36","LU",637,2.14963047953295,553,2,4486,2.55546966338076,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W37","LU",597,2.05918874172185,542,0,3891,2.23603595545816,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W38","LU",643,4.89680907775493,590,1,3626,1.27773483169038,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W39","LU",642,4.3927471775573,591,1,7259,1.75688539357427,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W40","LU",842,5.41688111168296,675,2,4525,2.07631910149687,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W41","LU",970,5.88556519628663,786,2,5858,1.43745168565168,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W42","LU",1178,7.0387189292543,981,2,8607,3.19433707922595,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W43","LU",1303,6.31573845184431,1120,4,14030,4.31235505695503,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W44","LU",1423,8.21783321783322,1211,6,12786,4.15263820299373,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W45","LU",1699,8.98751586965722,1447,8,12229,3.83320449507114,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W46","LU",2166,9.20057769093535,1897,3,15847,4.95122247280022,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2021-W47","LU",2490,9.07467473304421,2373,11,23759,6.54839101241319,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2021-W48","LU",2782,9.19122505616493,2699,11,30574,7.50669213618098,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2021-W49","LU",2650,8.68710047533191,2593,10,33129,8.46499325994876,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2021-W50","LU",2773,8.96801526470683,2727,9,38963,6.0692404505293,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2021-W51","LU",2697,10.7578779417631,2688,8,29831,4.63178876487762,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2021-W52","LU",5918,25.721488178025,5643,6,28465,5.27065618072281,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2022-W01","LU",10927,30.1775801596288,10680,13,38403,5.59008988864541,"ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAll, MassGatherAllPartial, NonEssentialShopsPartial, OutdoorOver1000, OutdoorOver500, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2022-W02","LU",11883,31.4215452958908,11734,7,43215,5.11093932676152,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver500, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, Teleworking"
"2022-W03","LU",16333,38.7487841332353,15293,7,33510,5.27065618072281,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver500, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2022-W04","LU",15655,40.0015331152903,14918,7,15526,7.82612584410357,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver500, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2022-W05","LU",11325,35.1446127110228,11003,14,10560,5.74980674260671,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver500, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2022-W06","LU",5975,24.5611871583015,5871,12,6113,5.11093932676152,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MassGatherAll, NonEssentialShopsPartial, OutdoorOver500, PrivateGatheringRestrictionsPartial, RestaurantsCafesPartial, Teleworking"
"2022-W07","LU",3663,23.9866413463427,3648,7,3369,3.03462022526465,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, RestaurantsCafesPartial, Teleworking"
"2022-W08","LU",4903,27.9357301578258,4670,8,2798,1.91660224753557,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, RestaurantsCafesPartial, Teleworking"
"2022-W09","LU",4887,28.4690667598742,4794,7,2022,3.03462022526465,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, RestaurantsCafesPartial, Teleworking"
"2022-W10","LU",6070,33.99988797401,5968,7,1462,3.99292134903244,"AdaptationOfWorkplace, ClosPubAnyPartial, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, MasksMandatoryAllSpacesPartial, MasksMandatoryClosedSpacesPartial, RestaurantsCafesPartial, Teleworking"
"2022-W11","LU",7838,38.7482697251335,7791,9,1053,3.03462022526465,"AdaptationOfWorkplace, MasksMandatoryClosedSpacesPartial, Teleworking"
"2022-W12","LU",9762,39.6780880380441,9550,17,905,1.75688539357427,"AdaptationOfWorkplace, MasksMandatoryClosedSpacesPartial, Teleworking"
"2022-W13","LU",8399,37.7076411960133,8110,8,936,3.03462022526465,"AdaptationOfWorkplace, MasksMandatoryClosedSpacesPartial, Teleworking"
"2022-W14","LU",6194,34.8173130972456,6172,9,753,2.71518651734206,"AdaptationOfWorkplace, MasksMandatoryClosedSpacesPartial"
"2022-W15","LU",5499,35.8521319598383,5403,5,705,3.03462022526465,"AdaptationOfWorkplace, MasksMandatoryClosedSpacesPartial"
"2020-W11","LV",27,2.67326732673267,27,0,NA,0,"QuarantineForInternationalTravellers"
"2020-W11","LV",27,2.67326732673267,27,0,NA,0.314518982531092,"QuarantineForInternationalTravellers"
"2020-W12","LV",106,2.03065134099617,106,0,NA,0,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W12","LV",106,2.03065134099617,106,0,NA,0.838717286749577,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W13","LV",211,2.91758849557522,211,0,NA,0.157259491265546,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W13","LV",211,2.91758849557522,211,0,NA,1.52017508223361,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W14","LV",187,2.72,186,2,NA,0.209679321687394,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W14","LV",187,2.72,186,2,NA,1.46775525181176,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W15","LV",118,1.56623307671887,118,5,NA,0,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W15","LV",118,1.56623307671887,118,5,NA,1.31049576054622,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W16","LV",76,0.991261249510891,76,1,NA,0.157259491265546,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W16","LV",76,0.991261249510891,76,1,NA,0.943556947593275,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W17","LV",85,0.724267211997273,85,5,NA,0.209679321687394,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W17","LV",85,0.724267211997273,85,5,NA,0.73387762590588,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W18","LV",67,0.402934808756315,67,4,NA,0.104839660843697,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W18","LV",67,0.402934808756315,67,4,NA,0.471778473796637,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W19","LV",60,0.485948003563619,60,1,NA,0,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W19","LV",60,0.485948003563619,60,1,NA,0.524198304218486,"ClosHigh, ClosPrim, ClosPubAny, ClosSecPartial, EntertainmentVenues, GymsSportsCentres, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W20","LV",68,0.575637010073648,69,2,NA,0.0524198304218486,"ClosHigh, ClosPrim, ClosPubAny, ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentres, GymsSportsCentresPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PlaceOfWorshipPartial, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2020-W20","LV",68,0.575637010073648,69,2,NA,0.524198304218486,"ClosHigh, ClosPrim, ClosPubAny, ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentres, GymsSportsCentresPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryAllSpacesPartial, PlaceOfWorship, PlaceOfWorshipPartial, PrivateGatheringRestrictions, QuarantineForInternationalTravellers, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2020-W21","LV",39,0.366403607666291,39,3,NA,0,"ClosHigh, ClosPrim, ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentresPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryAllSpacesPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictions, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2020-W21","LV",39,0.366403607666291,39,3,NA,0.419358643374789,"ClosHigh, ClosPrim, ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentresPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryAllSpacesPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictions, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2020-W22","LV",19,0.189582917581321,19,2,NA,0.0524198304218486,"ClosHigh, ClosPrim, ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentresPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryAllSpacesPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictions, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2020-W22","LV",19,0.189582917581321,19,2,NA,0.209679321687394,"ClosHigh, ClosPrim, ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentresPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryAllSpacesPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictions, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
